x,y,z,time
4.836287,-6.440403,6.234501,00:45:47.122000
4.951209,-6.339846,6.076484,00:45:47.144000
5.008670,-6.157887,6.066907,00:45:47.158000
5.252879,-5.540183,6.200983,00:45:47.187000
5.367800,-5.497087,6.229713,00:45:47.201000
5.712565,-5.774815,6.339846,00:45:47.226000
5.784391,-5.765238,6.411672,00:45:47.240000
5.837064,-5.214571,6.651093,00:45:47.266000
5.861006,-5.070919,6.679823,00:45:47.287000
6.019023,-5.152322,6.631939,00:45:47.314000
6.258443,-5.535394,6.507440,00:45:47.326000
6.382942,-5.779603,6.464345,00:45:47.341000
6.291962,-5.674258,6.579266,00:45:47.361000
6.071695,-5.444415,6.742072,00:45:47.387000
5.870583,-5.343858,6.780379,00:45:47.401000
5.779603,-5.396531,6.670246,00:45:47.425000
5.770026,-5.516241,6.564901,00:45:47.439000
5.774815,-5.516241,6.607996,00:45:47.466000
5.774815,-5.372589,6.732495,00:45:47.481000
5.750873,-5.348647,6.809110,00:45:47.508000
5.731719,-5.487510,6.828263,00:45:47.522000
5.746084,-5.583278,6.847417,00:45:47.549000
5.774815,-5.602432,6.885724,00:45:47.562000
5.798757,-5.621585,6.914454,00:45:47.588000
5.789180,-5.559336,6.904878,00:45:47.617000
5.755661,-5.415684,6.856994,00:45:47.631000
5.722142,-5.334281,6.809110,00:45:47.644000
5.664681,-5.372589,6.775591,00:45:47.660000
5.616797,-5.516241,6.794744,00:45:47.680000
5.583278,-5.650316,6.876147,00:45:47.708000
5.525817,-5.568913,6.976704,00:45:47.721000
5.439626,-5.300763,7.005434,00:45:47.747000
5.382165,-5.137957,6.919243,00:45:47.761000
5.420473,-5.176264,6.718130,00:45:47.787000
5.516241,-5.243302,6.497863,00:45:47.801000
5.597643,-5.276821,6.440403,00:45:47.826000
5.693412,-5.252879,6.526594,00:45:47.840000
5.779603,-5.166687,6.627151,00:45:47.869000
5.746084,-5.118803,6.742072,00:45:47.883000
5.612009,-5.157111,6.976704,00:45:47.906000
5.439626,-5.181053,7.350199,00:45:47.921000
5.228937,-5.166687,7.675811,00:45:47.958000
5.070919,-5.080496,7.819463,00:45:47.974000
4.984728,-4.936844,7.824251,00:45:47.986000
4.965574,-4.874595,7.699753,00:45:48.008000
5.075707,-4.874595,7.474698,00:45:48.023000
5.262455,-4.707001,7.230489,00:45:48.039000
5.439626,-4.443638,7.048530,00:45:48.067000
5.612009,-4.376601,6.933608,00:45:48.081000
5.784391,-4.572925,7.000646,00:45:48.109000
5.827487,-4.893748,7.359776,00:45:48.122000
5.683835,-5.013458,7.785944,00:45:48.148000
5.434838,-4.697424,7.977480,00:45:48.162000
5.176264,-4.347870,8.044518,00:45:48.188000
5.042189,-4.395754,8.140285,00:45:48.202000
5.080496,-4.606444,8.111555,00:45:48.227000
4.960786,-4.548983,8.020576,00:45:48.242000
4.630386,-4.175488,8.078036,00:45:48.269000
4.477157,-3.950433,8.145074,00:45:48.282000
4.395754,-4.237737,8.140285,00:45:48.318000
4.165911,-4.668694,8.116343,00:45:48.331000
3.912126,-4.553771,8.078036,00:45:48.358000
3.620033,-4.218584,8.015787,00:45:48.371000
3.375824,-4.285621,7.867347,00:45:48.385000
3.251326,-4.462792,7.694964,00:45:48.400000
3.083732,-4.429273,7.704541,00:45:48.426000
2.829947,-4.429273,7.881712,00:45:48.442000
2.432509,-4.649539,8.169016,00:45:48.460000
1.886631,-4.754885,8.633492,00:45:48.481000
1.335965,-4.965574,9.562442,00:45:48.507000
1.106121,-5.702989,10.793061,00:45:48.521000
1.498770,-6.119579,11.391612,00:45:48.547000
2.619257,-4.232949,7.316680,00:45:48.562000
8.532935,0.737414,4.730943,00:45:48.588000
11.611878,2.317587,6.114791,00:45:48.602000
8.461109,-2.466028,11.209652,00:45:48.622000
5.951985,-4.060566,9.931149,00:45:48.640000
5.717354,-2.959233,4.060566,00:45:48.661000
7.220912,-1.996764,3.964798,00:45:48.682000
8.456321,-1.206678,6.785168,00:45:48.708000
7.532158,-2.059013,8.595184,00:45:48.722000
6.967127,-2.925714,7.723695,00:45:48.748000
6.727707,-2.858677,6.143522,00:45:48.762000
6.588843,-3.643975,6.229713,00:45:48.789000
6.483498,-4.534618,7.920019,00:45:48.803000
5.995081,-4.371812,9.476251,00:45:48.826000
5.214571,-3.921702,9.619903,00:45:48.840000
4.505888,-3.869030,8.676587,00:45:48.871000
4.027047,-4.458004,7.833828,00:45:48.884000
3.576937,-4.716578,7.723695,00:45:48.908000
3.117251,-4.242526,8.092402,00:45:48.922000
2.758120,-4.228160,8.456321,00:45:48.957000
2.537854,-4.649539,8.657434,00:45:48.969000
2.389413,-4.673482,8.848969,00:45:48.983000
2.279280,-4.515464,9.021352,00:45:49.004000
2.355895,-4.338294,9.150639,00:45:49.026000
2.686294,-3.969586,8.853758,00:45:49.040000
3.193865,-2.992752,7.824251,00:45:49.071000
3.825934,-2.212242,6.531382,00:45:49.084000
4.946421,-2.442086,5.315128,00:45:49.107000
6.536170,-3.217807,4.989516,00:45:49.122000
7.503428,-4.553771,6.397307,00:45:49.150000
7.350199,-5.918467,8.657434,00:45:49.164000
6.440403,-6.382942,10.247183,00:45:49.190000
5.157111,-5.832275,10.515334,00:45:49.204000
4.046201,-4.865018,9.734824,00:45:49.238000
3.351882,-4.247314,8.528147,00:45:49.254000
2.987964,-3.768473,7.445967,00:45:49.266000
2.767697,-3.347094,6.919243,00:45:49.288000
2.681506,-3.481169,6.818686,00:45:49.303000
2.657564,-3.916914,6.933608,00:45:49.321000
2.355895,-4.237737,7.354988,00:45:49.350000
1.953669,-4.783615,8.418014,00:45:49.363000
1.742979,-5.616797,11.453861,00:45:49.390000
1.316811,-6.263232,15.207970,00:45:49.403000
4.290410,-2.853889,10.352529,00:45:49.425000
12.497733,4.817134,6.670246,00:45:49.443000
13.081918,3.926491,9.495404,00:45:49.470000
6.339846,-2.724602,5.985504,00:45:49.483000
5.856217,-3.643975,0.253785,00:45:49.509000
8.844181,-2.825158,0.742203,00:45:49.523000
8.738836,-4.060566,6.464345,00:45:49.549000
6.512228,-5.884948,10.840945,00:45:49.570000
4.333505,-5.832275,11.262324,00:45:49.585000
2.734178,-4.290410,9.040505,00:45:49.603000
2.049437,-3.567361,6.785168,00:45:49.622000
1.905785,-4.118027,6.148310,00:45:49.641000
1.819593,-4.352659,6.809110,00:45:49.671000
1.436521,-4.060566,7.426814,00:45:49.685000
0.641646,-4.003105,7.814674,00:45:49.705000
-0.229843,-4.577713,9.088389,00:45:49.724000
-0.943315,-6.315904,12.397177,00:45:49.750000
-1.465251,-7.034164,15.993267,00:45:49.763000
1.063026,-1.982399,9.720459,00:45:49.789000
14.547170,4.481946,5.549759,00:45:49.803000
20.690691,1.843535,10.663774,00:45:49.828000
9.375694,-4.022259,8.145074,00:45:49.842000
2.887407,-3.672705,0.229843,00:45:49.873000
5.937620,-2.135628,-1.235408,00:45:49.885000
8.135497,-3.529053,5.133168,00:45:49.916000
6.239290,-5.319916,10.836157,00:45:49.927000
4.046201,-5.525817,11.348516,00:45:49.942000
2.245761,-4.539406,8.839393,00:45:49.962000
1.292869,-3.859453,6.871359,00:45:49.990000
1.369483,-4.137180,6.416461,00:45:50.004000
1.407791,-3.955221,6.607996,00:45:50.030000
0.924162,-3.265691,6.282385,00:45:50.044000
0.248997,-3.002329,5.334281,00:45:50.069000
-0.047884,-2.954445,5.066131,00:45:50.083000
-1.379060,-3.931279,8.374918,00:45:50.111000
-1.948880,-4.721366,11.128249,00:45:50.124000
-2.422932,-6.110003,16.390705,00:45:50.150000
4.774038,0.339977,11.271901,00:45:50.164000
20.216639,4.730943,7.891289,00:45:50.190000
20.580557,-3.337517,10.874464,00:45:50.204000
7.182605,-7.043741,5.128380,00:45:50.229000
3.950433,-3.543418,-1.474828,00:45:50.261000
7.723695,-3.409343,0.531513,00:45:50.275000
7.675811,-5.559336,7.795521,00:45:50.287000
4.999093,-5.861006,11.693281,00:45:50.302000
3.093309,-5.377377,10.400413,00:45:50.327000
1.762132,-4.481946,7.513005,00:45:50.343000
1.393425,-3.136404,5.918467,00:45:50.370000
1.714248,-2.791639,5.568913,00:45:50.384000
1.924938,-3.342306,5.406107,00:45:50.409000
1.470040,-3.581726,5.262455,00:45:50.424000
0.598550,-3.179500,5.224148,00:45:50.448000
-0.225055,-2.987964,5.942409,00:45:50.461000
-1.048660,-4.180276,8.877700,00:45:50.487000
-2.370260,-6.406884,14.561535,00:45:50.509000
-3.251326,-6.938396,17.621325,00:45:50.523000
5.372589,2.710236,8.461109,00:45:50.541000
20.250158,7.340622,5.506664,00:45:50.561000
18.952501,-2.662352,11.085154,00:45:50.587000
7.862558,-6.885724,6.497863,00:45:50.600000
5.363012,-3.624821,1.000776,00:45:50.628000
6.220136,-2.389413,3.078943,00:45:50.643000
5.655105,-3.567361,8.848969,00:45:50.674000
4.711789,-4.242526,11.487380,00:45:50.687000
3.394978,-4.089296,10.290278,00:45:50.705000
2.360683,-3.462016,7.886500,00:45:50.725000
1.953669,-2.633622,6.574478,00:45:50.751000
1.709460,-2.566584,6.488286,00:45:50.765000
1.273715,-3.485958,6.517017,00:45:50.791000
0.608127,-3.591303,6.282385,00:45:50.805000
-0.268151,-3.007117,6.038177,00:45:50.835000
-0.914585,-3.040636,6.291962,00:45:50.854000
-1.249773,-4.702212,9.145850,00:45:50.868000
-2.073379,-7.206547,15.725117,00:45:50.883000
-2.676718,-7.139510,19.038692,00:45:50.903000
5.181053,3.945644,7.378930,00:45:50.925000
19.804836,10.395624,1.896208,00:45:50.947000
18.459295,0.038307,7.872135,00:45:50.965000
5.798757,-4.903325,2.940080,00:45:50.989000
4.438850,-1.316811,-1.948880,00:45:51.003000
8.068460,-0.699107,3.543418,00:45:51.034000
6.698977,-3.069367,11.008539,00:45:51.047000
4.027047,-4.165911,12.928689,00:45:51.067000
2.336741,-4.031836,10.797850,00:45:51.083000
1.154005,-5.061342,8.781932,00:45:51.113000
0.804452,-5.813122,8.633492,00:45:51.126000
0.737414,-5.133168,9.404425,00:45:51.149000
0.632069,-4.716578,9.299079,00:45:51.175000
0.521936,-4.778827,7.723695,00:45:51.188000
0.244209,-4.323928,6.397307,00:45:51.206000
-0.569820,-4.333505,8.106767,00:45:51.222000
-2.049437,-6.258443,11.966220,00:45:51.242000
-2.782062,-7.431602,15.437813,00:45:51.267000
-2.130840,-4.702212,13.239936,00:45:51.283000
9.083601,3.715801,3.045424,00:45:51.308000
22.127213,4.228160,3.538630,00:45:51.321000
16.433800,-3.610456,8.695741,00:45:51.348000
6.330269,-3.476381,2.796427,00:45:51.361000
6.737284,-1.249773,1.288081,00:45:51.388000
8.408437,-3.126827,7.240066,00:45:51.401000
6.291962,-4.927267,11.219229,00:45:51.427000
4.381389,-4.472369,10.524911,00:45:51.447000
3.213019,-3.260903,8.020576,00:45:51.468000
2.643199,-2.738967,6.612785,00:45:51.482000
2.576161,-3.102885,6.660669,00:45:51.531000
2.499547,-3.303998,6.866570,00:45:51.546000
1.685518,-3.241749,6.665458,00:45:51.560000
1.302446,-3.447650,6.224925,00:45:51.572000
0.335188,-4.424485,5.056554,00:45:51.586000
-0.009577,-4.371812,5.090073,00:45:51.603000
-0.866701,-4.127604,5.932832,00:45:51.634000
-1.790863,-5.281609,8.542512,00:45:51.647000
-2.873042,-7.086837,13.259089,00:45:51.667000
-3.993528,-7.206547,14.949395,00:45:51.684000
6.071695,0.584185,5.851429,00:45:51.715000
25.139118,4.414908,6.976704,00:45:51.727000
23.669079,-1.431733,14.786590,00:45:51.747000
6.665458,-1.934515,6.928820,00:45:51.776000
-0.100556,0.670376,-3.275268,00:45:51.789000
4.309563,-0.823605,-4.036624,00:45:51.804000
9.801862,-3.739743,3.969586,00:45:51.824000
8.968679,-4.659117,11.540052,00:45:51.844000
4.812346,-5.238513,13.656527,00:45:51.865000
2.355895,-5.492299,11.731588,00:45:51.886000
1.939303,-5.339070,8.939949,00:45:51.904000
2.063802,-5.295974,7.465121,00:45:51.924000
2.025495,-4.821922,7.354988,00:45:51.952000
1.742979,-4.060566,7.378930,00:45:51.966000
1.355118,-4.003105,6.737284,00:45:51.989000
0.833182,-4.170700,5.214571,00:45:52.004000
0.086191,-3.265691,3.538630,00:45:52.038000
-0.521936,-2.724602,3.672705,00:45:52.049000
-1.000776,-3.509900,7.283162,00:45:52.064000
-2.140416,-4.323928,12.636597,00:45:52.089000
-3.749320,-4.836287,12.291832,00:45:52.103000
11.827356,2.954445,8.197746,00:45:52.133000
29.707254,6.100426,14.968549,00:45:52.147000
21.040245,-2.173935,18.775330,00:45:52.164000
4.630386,-4.223372,7.445967,00:45:52.189000
-1.996764,-0.047884,-2.810793,00:45:52.204000
1.130063,1.618480,-3.179500,00:45:52.238000
8.738836,-1.541866,3.371036,00:45:52.249000
12.100295,-4.189853,9.935937,00:45:52.264000
7.982268,-5.171476,13.139379,00:45:52.291000
3.236961,-5.770026,12.291832,00:45:52.320000
2.245761,-5.803545,9.538500,00:45:52.332000
2.518700,-5.396531,7.469909,00:45:52.347000
2.288857,-5.238513,6.607996,00:45:52.364000
1.987187,-5.032612,6.435614,00:45:52.385000
1.498770,-4.304775,6.287174,00:45:52.412000
0.928950,-3.572149,5.319916,00:45:52.426000
0.569820,-2.987964,3.749320,00:45:52.449000
0.344765,-2.106898,2.398990,00:45:52.464000
0.263362,-1.565808,2.274492,00:45:52.493000
0.229843,-2.504335,4.922479,00:45:52.507000
-0.220267,-3.878607,11.142614,00:45:52.529000
-1.431733,-5.329493,16.974890,00:45:52.544000
3.615245,0.411803,11.310209,00:45:52.577000
20.906170,6.962338,11.439496,00:45:52.589000
25.747246,0.474052,18.981232,00:45:52.604000
11.219229,-5.272032,12.981361,00:45:52.636000
0.445322,-1.599327,2.106898,00:45:52.649000
-0.215478,1.125275,-3.007117,00:45:52.664000
6.124368,-1.364695,0.205901,00:45:52.688000
10.936713,-3.658340,6.828263,00:45:52.711000
9.069236,-4.007894,11.281479,00:45:52.726000
4.707001,-5.032612,11.693281,00:45:52.751000
2.839523,-6.272809,9.777920,00:45:52.766000
2.820370,-5.808333,8.101978,00:45:52.807000
2.729390,-4.276044,7.187394,00:45:52.823000
2.499547,-3.581726,6.430826,00:45:52.837000
2.145205,-3.801992,5.693412,00:45:52.850000
1.561020,-3.854665,4.936844,00:45:52.865000
1.063026,-3.313575,4.165911,00:45:52.885000
0.766145,-2.557007,3.524265,00:45:52.914000
0.430956,-2.197877,3.940856,00:45:52.928000
0.311246,-2.892196,6.900089,00:45:52.951000
0.296881,-3.576937,9.370906,00:45:52.966000
-0.842759,-5.631162,12.622231,00:45:52.991000
2.039860,-2.485181,7.910442,00:45:53.006000
24.842237,4.979939,17.257406,00:45:53.031000
25.024197,3.711013,22.725763,00:45:53.046000
11.793838,0.995988,17.726669,00:45:53.071000
0.426168,0.641646,3.667917,00:45:53.086000
-1.144428,1.211466,-3.739743,00:45:53.111000
4.170700,-0.277727,-1.723825,00:45:53.126000
10.117896,-1.254562,3.327940,00:45:53.154000
11.793838,-0.809240,7.043741,00:45:53.168000
9.572019,-1.910573,9.806650,00:45:53.191000
7.230489,-4.079720,11.353305,00:45:53.206000
6.349423,-5.171476,11.061212,00:45:53.237000
5.865794,-4.635174,9.672575,00:45:53.250000
5.152322,-3.653552,8.255207,00:45:53.265000
4.558560,-3.308787,7.192182,00:45:53.286000
4.299986,-3.763685,6.512228,00:45:53.317000
4.156334,-4.395754,6.119579,00:45:53.329000
3.998317,-4.735731,5.947197,00:45:53.347000
3.926491,-4.898537,6.004658,00:45:53.369000
4.027047,-5.118803,6.167464,00:45:53.391000
4.185065,-5.640739,6.411672,00:45:53.405000
4.204218,-6.033388,6.689400,00:45:53.431000
4.304775,-6.076484,6.833052,00:45:53.446000
4.592079,-6.335058,6.684611,00:45:53.476000
4.740520,-6.833052,6.224925,00:45:53.489000
4.525041,-7.091625,5.856217,00:45:53.511000
4.146757,-6.833052,5.966351,00:45:53.526000
4.017470,-6.454768,6.440403,00:45:53.551000
4.261679,-6.617573,6.909666,00:45:53.566000
4.582502,-7.105990,7.110779,00:45:53.591000
4.716578,-7.235278,7.053318,00:45:53.606000
4.745308,-6.900089,6.856994,00:45:53.631000
4.793192,-6.435614,6.694188,00:45:53.646000
4.927267,-6.244078,6.651093,00:45:53.670000
5.147533,-6.440403,6.770802,00:45:53.687000
5.300763,-6.512228,6.924031,00:45:53.706000
5.291186,-6.186617,6.895301,00:45:53.726000
5.228937,-5.908890,6.670246,00:45:53.755000
5.233725,-5.995081,6.440403,00:45:53.768000
5.276821,-6.167464,6.469133,00:45:53.791000
5.248090,-6.081272,6.713342,00:45:53.806000
5.176264,-5.956774,6.885724,00:45:53.831000
5.128380,-6.081272,6.837840,00:45:53.846000
5.090073,-6.296751,6.694188,00:45:53.871000
5.061342,-6.373365,6.612785,00:45:53.886000
5.066131,-6.335058,6.617573,00:45:53.911000
5.128380,-6.373365,6.584054,00:45:53.926000
5.195418,-6.550536,6.493075,00:45:53.951000
5.214571,-6.646304,6.488286,00:45:53.966000
5.281609,-6.574478,6.607996,00:45:53.991000
5.444415,-6.560112,6.689400,00:45:54.006000
5.568913,-6.708553,6.636727,00:45:54.031000
5.602432,-6.847417,6.531382,00:45:54.046000
5.568913,-6.770802,6.426037,00:45:54.071000
5.482722,-6.579266,6.306327,00:45:54.086000
5.367800,-6.426037,6.181829,00:45:54.111000
5.262455,-6.315904,6.066907,00:45:54.142000
5.176264,-6.253655,5.956774,00:45:54.155000
5.109226,-6.234501,5.889736,00:45:54.169000
5.080496,-6.196194,5.884948,00:45:54.187000
5.090073,-6.224925,5.875371,00:45:54.213000
5.099649,-6.473921,5.808333,00:45:54.227000
5.066131,-6.737284,5.760449,00:45:54.254000
4.994305,-6.679823,5.822699,00:45:54.268000
4.936844,-6.483498,5.894525,00:45:54.291000
4.927267,-6.521805,5.851429,00:45:54.309000
4.965574,-6.770802,5.784391,00:45:54.331000
5.023035,-7.000646,5.899313,00:45:54.349000
5.123591,-7.048530,6.172252,00:45:54.371000
5.329493,-7.010222,6.402095,00:45:54.389000
5.602432,-7.053318,6.449979,00:45:54.411000
5.837064,-7.139510,6.335058,00:45:54.429000
5.904101,-7.139510,6.263232,00:45:54.451000
5.884948,-6.900089,6.138733,00:45:54.469000
5.832275,-6.766014,6.153099,00:45:54.491000
5.631162,-6.378153,6.263232,00:45:54.509000
5.578490,-6.330269,6.272809,00:45:54.531000
5.492299,-6.354211,6.215348,00:45:54.562000
5.396531,-6.306327,6.157887,00:45:54.574000
5.276821,-6.114791,6.153099,00:45:54.588000
5.219360,-6.028600,6.167464,00:45:54.607000
5.185841,-6.086061,6.157887,00:45:54.628000
5.118803,-6.220136,6.200983,00:45:54.655000
5.070919,-6.349423,6.363788,00:45:54.669000
5.046977,-6.363788,6.540959,00:45:54.690000
4.989516,-6.335058,6.564901,00:45:54.713000
4.932055,-6.421249,6.454768,00:45:54.728000
4.850653,-6.497863,6.402095,00:45:54.755000
4.745308,-6.435614,6.507440,00:45:54.769000
4.702212,-6.339846,6.665458,00:45:54.794000
4.692636,-6.320693,6.722919,00:45:54.809000
4.625597,-6.488286,6.694188,00:45:54.834000
4.505888,-6.799533,6.751649,00:45:54.848000
4.395754,-7.038953,6.991069,00:45:54.874000
4.242526,-7.096414,7.364564,00:45:54.888000
3.998317,-7.101202,7.805098,00:45:54.914000
3.835511,-7.378930,8.259995,00:45:54.928000
3.902549,-7.867347,8.619126,00:45:54.952000
4.070143,-7.920019,8.829816,00:45:54.970000
4.161122,-7.163452,8.676587,00:45:54.994000
4.247314,-5.966351,7.958326,00:45:55.008000
4.400543,-5.228937,6.694188,00:45:55.032000
4.735731,-5.276821,5.272032,00:45:55.047000
5.248090,-5.640739,4.548983,00:45:55.068000
5.511452,-5.693412,4.941632,00:45:55.087000
5.372589,-5.315128,5.980716,00:45:55.117000
4.984728,-5.104438,7.082048,00:45:55.130000
4.285621,-5.070919,7.671022,00:45:55.154000
3.409343,-4.745308,7.498640,00:45:55.168000
2.748544,-4.285621,6.991069,00:45:55.194000
2.504335,-3.998317,6.842628,00:45:55.209000
2.791639,-4.419696,7.910442,00:45:55.246000
3.596091,-5.300763,10.070012,00:45:55.261000
4.405331,-5.487510,11.918336,00:45:55.273000
4.726154,-3.744531,11.109096,00:45:55.292000
5.114015,-0.593762,7.532158,00:45:55.307000
5.880159,0.550666,2.523489,00:45:55.327000
8.101978,-1.719037,-1.642422,00:45:55.348000
10.754754,-5.056554,0.675165,00:45:55.368000
9.504981,-6.708553,8.365341,00:45:55.388000
5.157111,-6.722919,13.575124,00:45:55.408000
1.987187,-6.660669,13.613431,00:45:55.429000
0.550666,-6.205771,11.042058,00:45:55.448000
-0.201113,-4.994305,8.619126,00:45:55.468000
-0.306458,-3.500323,7.484274,00:45:55.489000
0.090980,-2.647987,7.685388,00:45:55.508000
0.742203,-3.208230,8.753201,00:45:55.528000
1.532289,-4.582502,10.745177,00:45:55.548000
2.097321,-5.008670,12.512098,00:45:55.568000
2.662352,-1.896208,10.371682,00:45:55.596000
7.647080,3.031059,2.643199,00:45:55.610000
15.509639,-0.761356,0.991199,00:45:55.637000
12.799402,-8.293514,7.560889,00:45:55.650000
3.687071,-8.298303,11.056423,00:45:55.678000
1.422156,-6.162675,10.907983,00:45:55.692000
1.867477,-5.042189,9.562442,00:45:55.712000
0.713472,-3.921702,7.762002,00:45:55.729000
-0.028730,-3.294421,6.186617,00:45:55.757000
0.220267,-2.873042,5.755661,00:45:55.771000
0.732626,-2.566584,6.603208,00:45:55.791000
1.235408,-3.011906,7.967903,00:45:55.813000
1.527501,-3.869030,9.356541,00:45:55.828000
1.920150,-3.758897,10.371682,00:45:55.857000
3.955221,-1.072602,7.393295,00:45:55.871000
8.657434,0.588974,5.363012,00:45:55.894000
17.803284,-5.712565,8.259995,00:45:55.909000
13.455414,-7.824251,10.726024,00:45:55.934000
1.403002,-5.674258,9.572019,00:45:55.949000
1.968034,-5.779603,8.987833,00:45:55.979000
3.596091,-6.315904,9.260772,00:45:55.993000
2.126051,-5.051765,8.781932,00:45:56.008000
0.387861,-3.552995,6.708553,00:45:56.032000
-0.531513,-2.504335,5.511452,00:45:56.050000
-0.545878,-2.360683,6.694188,00:45:56.077000
-0.177171,-3.447650,9.433155,00:45:56.090000
-0.349553,-5.181053,11.664551,00:45:56.117000
0.004788,-4.314352,8.303091,00:45:56.130000
11.549629,0.919373,5.731719,00:45:56.157000
20.398598,0.636858,10.036493,00:45:56.170000
11.046846,-4.012682,9.610326,00:45:56.197000
2.427721,-4.951209,4.553771,00:45:56.210000
3.251326,-5.722142,4.477157,00:45:56.236000
4.711789,-6.258443,8.145074,00:45:56.250000
2.375048,-4.855441,10.558430,00:45:56.276000
0.670376,-3.294421,10.170568,00:45:56.290000
1.134852,-2.949656,8.312668,00:45:56.317000
2.006341,-3.227384,6.809110,00:45:56.330000
2.815581,-3.519476,6.464345,00:45:56.356000
3.696647,-3.859453,7.015011,00:45:56.370000
4.247314,-4.204218,7.570466,00:45:56.409000
4.098873,-4.453215,7.709330,00:45:56.424000
3.567361,-4.544195,7.570466,00:45:56.438000
3.102885,-4.424485,7.484274,00:45:56.454000
2.772485,-4.041412,7.661446,00:45:56.472000
2.686294,-3.739743,7.742848,00:45:56.487000
2.983175,-4.180276,7.412448,00:45:56.508000
3.323152,-5.037400,7.168240,00:45:56.529000
3.529053,-5.051765,7.474698,00:45:56.553000
4.098873,-4.687847,7.876924,00:45:56.569000
5.137957,-5.267244,7.795521,00:45:56.593000
6.038177,-5.966351,7.666234,00:45:56.609000
6.306327,-5.621585,7.934384,00:45:56.633000
6.359000,-5.066131,8.010999,00:45:56.651000
6.732495,-5.482722,7.527370,00:45:56.678000
7.101202,-6.229713,7.010222,00:45:56.692000
7.177817,-6.210559,6.880936,00:45:56.718000
7.632715,-6.220136,7.532158,00:45:56.732000
7.943961,-6.986280,8.997410,00:45:56.758000
6.895301,-6.799533,9.284714,00:45:56.771000
5.779603,-5.286397,7.924808,00:45:56.797000
5.736507,-4.108450,6.732495,00:45:56.811000
5.932832,-3.730166,6.392519,00:45:56.837000
5.813122,-3.993528,6.737284,00:45:56.851000
5.726931,-4.587290,7.225701,00:45:56.886000
5.956774,-4.994305,7.331046,00:45:56.909000
6.248867,-5.051765,7.010222,00:45:56.924000
6.344635,-4.869806,6.526594,00:45:56.935000
6.464345,-4.453215,6.124368,00:45:56.950000
6.885724,-3.912126,5.956774,00:45:56.974000
7.378930,-3.481169,6.023811,00:45:56.991000
7.532158,-3.385401,6.177041,00:45:57.010000
7.316680,-3.567361,6.215348,00:45:57.034000
7.091625,-3.730166,6.181829,00:45:57.050000
7.086837,-3.797204,6.181829,00:45:57.074000
7.153875,-3.878607,6.186617,00:45:57.087000
7.125144,-4.074931,6.220136,00:45:57.115000
7.034164,-4.352659,6.287174,00:45:57.128000
6.991069,-4.553771,6.301539,00:45:57.155000
6.943185,-4.424485,6.229713,00:45:57.168000
6.947973,-4.074931,6.248867,00:45:57.195000
7.053318,-4.036624,6.363788,00:45:57.211000
7.129933,-4.347870,6.339846,00:45:57.237000
7.168240,-4.515464,6.258443,00:45:57.251000
7.220912,-4.285621,6.215348,00:45:57.277000
7.335834,-3.931279,6.042965,00:45:57.300000
7.469909,-3.787627,5.789180,00:45:57.325000
7.498640,-3.859453,5.722142,00:45:57.337000
7.426814,-4.031836,5.956774,00:45:57.352000
7.388506,-4.103662,6.124368,00:45:57.370000
7.393295,-3.983952,6.272809,00:45:57.401000
7.460332,-3.854665,6.181829,00:45:57.414000
7.680599,-3.615245,5.913678,00:45:57.434000
7.675811,-3.653552,5.889736,00:45:57.453000
7.321469,-3.960010,5.846641,00:45:57.480000
7.158663,-4.070143,5.837064,00:45:57.493000
6.938396,-4.347870,5.851429,00:45:57.519000
6.971915,-4.678270,5.894525,00:45:57.532000
7.177817,-4.759673,5.889736,00:45:57.559000
7.335834,-4.438850,5.798757,00:45:57.572000
7.393295,-4.089296,5.755661,00:45:57.598000
7.445967,-4.065354,5.851429,00:45:57.612000
7.465121,-4.228160,6.047753,00:45:57.637000
7.402872,-4.256891,6.215348,00:45:57.652000
7.316680,-4.089296,6.282385,00:45:57.680000
7.297527,-3.892972,6.248867,00:45:57.693000
7.321469,-3.878607,6.181829,00:45:57.727000
7.311892,-4.113238,6.129156,00:45:57.739000
7.273585,-4.319140,6.052542,00:45:57.753000
7.240066,-4.290410,5.918467,00:45:57.770000
7.249643,-4.204218,5.707777,00:45:57.797000
7.249643,-4.352659,5.530606,00:45:57.811000
7.139510,-4.750096,5.621585,00:45:57.839000
6.986280,-5.094861,5.918467,00:45:57.853000
6.909666,-5.190629,6.004658,00:45:57.879000
6.967127,-5.023035,5.803545,00:45:57.893000
7.120356,-4.683059,5.626374,00:45:57.919000
7.230489,-4.419696,5.659893,00:45:57.933000
7.134721,-4.529830,5.937620,00:45:57.959000
6.880936,-4.984728,6.210559,00:45:57.972000
6.727707,-5.401319,6.181829,00:45:57.998000
6.751649,-5.468357,5.928043,00:45:58.012000
6.780379,-5.195418,5.793968,00:45:58.039000
6.751649,-5.104438,6.019023,00:45:58.053000
6.756437,-5.415684,6.258443,00:45:58.079000
6.780379,-5.540183,6.105214,00:45:58.093000
6.756437,-5.204995,5.880159,00:45:58.129000
6.742072,-4.888960,5.841852,00:45:58.143000
6.780379,-4.999093,5.937620,00:45:58.164000
6.761226,-5.286397,6.143522,00:45:58.176000
6.631939,-5.401319,6.186617,00:45:58.191000
6.655881,-5.363012,6.014235,00:45:58.211000
6.804321,-5.276821,5.813122,00:45:58.237000
6.751649,-5.425261,5.645528,00:45:58.251000
6.555324,-5.861006,5.535394,00:45:58.282000
